TRC 2024-07-15 13:16:27.454+00:00 Got new request                            topics="websock http-server" tid=1 file=server.nim:213 isTls=false
TRC 2024-07-15 13:16:27.455+00:00 Received connection                        topics="websock http-server" tid=1 file=server.nim:77 address=172.18.150.9:42834
TRC 2024-07-15 13:16:27.455+00:00 Received valid HTTP request                topics="websock http-server" tid=1 file=server.nim:109 address=172.18.150.9:42834
TRC 2024-07-15 13:16:27.455+00:00 Awaiting new request                       topics="websock http-server" tid=1 file=server.nim:193
TRC 2024-07-15 13:16:27.455+00:00 Didn't match any protocol                  topics="websock ws-server" tid=1 file=websock.nim:310 supported="@[\"\"]" requested="@[\"\"]"
TRC 2024-07-15 13:16:27.455+00:00 Stream created                             topics="libp2p lpstream" tid=1 file=lpstream.nim:113 s=6695212b8af3bcf4b3ebe054 objName=WsStream dir=In
TRC 2024-07-15 13:16:27.455+00:00 Monitoring for timeout                     topics="libp2p connection" tid=1 file=connection.nim:64 s=:6695212b8af3bcf4b3ebe054 timeout=10m
DBG 2024-07-15 13:16:27.455+00:00 Accepted an incoming connection            topics="libp2p switch" tid=1 file=switch.nim:260 conn=:6695212b8af3bcf4b3ebe054
TRC 2024-07-15 13:16:27.455+00:00 Upgrading connection                       topics="libp2p muxedupgrade" tid=1 file=muxedupgrade.nim:69 conn=:6695212b8af3bcf4b3ebe054 direction=In
TRC 2024-07-15 13:16:27.455+00:00 Starting multistream negotiation           topics="libp2p multistream" tid=1 file=multistream.nim:138 conn=:6695212b8af3bcf4b3ebe054 handshaked=false
TRC 2024-07-15 13:16:27.455+00:00 Reading new frame                          topics="websock ws-session" tid=1 file=frame.nim:163
DBG 2024-07-15 13:16:27.455+00:00 About to accept incoming connection        topics="libp2p switch" tid=1 file=switch.nim:234
TRC 2024-07-15 13:16:27.455+00:00 Acquired slot                              topics="libp2p semaphore" tid=1 file=semaphore.nim:38 available=2 queue=0
TRC 2024-07-15 13:16:27.455+00:00 Acquired slot                              topics="libp2p semaphore" tid=1 file=semaphore.nim:38 available=47 queue=0
TRC 2024-07-15 13:16:27.455+00:00 Decoded new frame                          topics="websock ws-session" tid=1 file=session.nim:345 len=32 fin=true mask=true opcode=Binary
TRC 2024-07-15 13:16:27.456+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=0 len=32 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=32 consumed=0 first=true remainder=32 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=1 consumed=1 len=32 first=true remainder=31 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Setting binary flag                        topics="libp2p wstransport" tid=1 file=session.nim:414 consumed=1 len=32 first=true remainder=31 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Reading bytes from frame stream            topics="libp2p wstransport" tid=1 file=session.nim:418 len=32 consumed=1 first=true remainder=31 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 Read data from frame                       topics="libp2p wstransport" tid=1 file=session.nim:428 read=19 consumed=20 len=32 first=true remainder=12 fin=true opcode=Binary masked=true
TRC 2024-07-15 13:16:27.456+00:00 handle: got request                        topics="libp2p multistream" tid=1 file=multistream.nim:150 conn=:6695212b8af3bcf4b3ebe054 ms=/multistream/1.0.0
